품목조회(Biofdnc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
품목상태,등록일,등록자,최종수정일,최종수정자,관리부서,품목대분류,품목중분류,품목소분류,Lot 관리,품목자산분류,품번,품명,규격,영문명,품목설명,기준단위,품목세부분류,검색어(이명(異名)),사양,품목특이사항,CAS NO,MOQ,포장단위,Manufacturer,Country of Manufacture,Source of Origin(Method),Plant Part,Country of Origin,중국원료신고번호(NMPA),알러젠성분,Furocoumarines,효능,특허,논문,임상,사용기한,보관위치,보관방법1,안정성 및 유의사항1,Note on storage1,Safety & Handling1,NOTICE (COA3 영문)1,NOTICE (COA3 국문)1,NOTICE (Composition 국문)1,NOTICE (Composition 영문)1,CAUTION (Origin)1,유기농 인증,KOSHER 인증,HALAL 인증,VEGAN 인증,ISAAA 인증,RSPO 인증,REACH 인증,Expiration Date,보관방법2,안정성 및 유의사항2,Note on storage2,Safety & Handling2,NOTICE (COA3 영문)2,NOTICE (COA3 국문)2,NOTICE (Composition 국문)2,NOTICE (Composition 영문)2,CAUTION (Origin)2
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00126,LASBEAU Complex - ver 2.,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2024-01-02,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00127,Leu-Enkephalin 100 H,,,,KG,Leu-Enkephalin,sh-Pentapeptide-5 에스에이치-펜타펩타이드-5,"H,E-c-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00128,Leu-Enkephalin 5 H,,,,KG,,sh-Pentapeptide-5 에스에이치-펜타펩타이드-5,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2024-10-08,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00129,Leu-Enkephalin 500 H,,,,KG,Leu-Enkephalin,sh-Pentapeptide-5 에스에이치-펜타펩타이드-5,"H,E-c-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00130,Leu-Enkephalin powder,,,,G,,sh-Pentapeptide-5 에스에이치-펜타펩타이드-5,powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00131,MAAs Complex,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00132,3 PEPTIDE BALANCE,,,<br>,KG,,MEDI-PEEL 3 PEPTIDE BALANCE,BG.H.E-bs-3.0,<br>,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-06-07,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00133,Peptuin 5 Balance,,,,KG,Peptide Complex,"(NMPA) MEDI-PEEL 5 PEPTIDE BALANCE, Aju-Pep-Peptide Complex 5, Peptuin 5 Balance, 5 PEPTIDE BALANCE",[기준] BG.H.E-lb-3.0,,,1kg,"1, 5, 10, 20kg",,,,,,127915-02004-8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00134,MELAVAX,,,[신규영업불가][단종]20년11월24일 하나코스 단종. 21년 2월 제이티 단종(12월 제이티와 확인완료).,KG,,,"BG,PE-ly-3.0~5.0",[신규영업불가][단종]20년11월24일 하나코스 단종. 21년 2월 제이티 단종(12월 제이티와 확인완료).,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00135,MELAVAX H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00136,Melavax Marinepeptide Complex AP,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00137,Melavax Peptide Complex AP,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00138,MHY-498 100,,,,KG,,,BG-y-4.0~6.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00140,MHY-498 200ppm,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00141,Moist Amino Acid Complex,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-06-19,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00142,Multipep-7,,,"유통사 금액으로 네고 진행, 2019.6.24. 양사 대표님 협의",KG,Peptide Complex,,PD-c-3.0 ★표준품관리품목,"유통사 금액으로 네고 진행, 2019.6.24. 양사 대표님 협의★표준품관리품목",,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00143,Multipep-9,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2025-05-29,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00144,Multipep-SF,,,,KG,Peptide Complex,,H-c-3.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00145,Mycosporine-glycine,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00146,NatuJP-5 Cox (단종),,,단종사유 : 성분 재고 없음 2020-06-10 마영규 책임연구원에게 전달<br><br>,KG,,,"H,E-c-3.0",단종사유 : 성분 재고 없음 2020-06-10 마영규 책임연구원에게 전달<br><br>,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00147,NEA Complex H,,,,KG,,,"H,E-lbs-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00148,Neoendorphin 1 H,,,,KG,,sh-Decapeptide-9,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00149,Neoendorphin 100,,,,KG,,sh-Decapeptide-9,PE-c-5.0~7.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-08-08,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00150,Neoendorphin 100 H,,,,KG,Neoendorphin,sh-Decapeptide-9,"[기준] H,E-c-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00151,Neoendorphin 1000 H,,,,KG,,sh-Decapeptide-9,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00153,Neoendorphin-200ppm,,,"2019년7월 코스메코코리아 최종납품, 2022년 7월까지 재발주 없을 경우 사용 종료",KG,,"sh-Decapeptide-9, Neoendorphin 200",PG-c-3.0~5.0,"2019년7월 코스메코코리아 최종납품, 2022년 7월까지 재발주 없을 경우 사용 종료",,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00154,Neoendorphin 5 H,,,,KG,,sh-Decapeptide-9,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00155,Neoendorphin 50 H,,,,KG,,sh-Decapeptide-9,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00157,Neuromatrix 1 H,,,,KG,,sh-Decapeptide-7,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00158,Neuromatrix 10 H,,,,KG,,sh-Decapeptide-7,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00159,Neuromatrix 100 H,,,,KG,,sh-Decapeptide-7,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-08-29,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00160,Neuromatrix Powder,,,,G,Neuromatrix,sh-Decapeptide-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00161,"Neuropeptide 1,2,3",,,,KG,,,PE-c-3.0~5.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00162,NEUROPEPTIDE 5 COMPLEX,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-26,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00165,Neuropeptide Complex H,,,,KG,Peptide Complex,,"[기준] H,E-c-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2024-02-05,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00166,Neuropeptide Complex H(liposome),,,,KG,Peptide Complex,,"H,E-L-wm-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2025-09-25,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00168,Neuropeptide-1 100,,,,KG,Neurovax,,PE-c-5.5~7.5,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2025-09-25,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00169,Neuropeptide-1 100 H,,,,KG,Neurovax,,H-c-5.5~7.5,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00170,Neuropeptide-1 25,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00171,Neuropeptide-1 H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00172,Neuropeptide-2 100 H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00173,Neuropeptide-2 25,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00174,Neuropeptide-2 H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00175,Neurotox 1 H,,,,KG,,Sh-Oligopeptide-9,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00176,Neurotox 10 H,,,,KG,,Sh-Oligopeptide-9,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00177,Neurotox 100 H,,,,KG,,Sh-Oligopeptide-9,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-08-29,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00178,Neurotox Powder,,,,G,Neurotox,Sh-Oligopeptide-9,Powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00179,Neurovax 1 H,,,,KG,,sh-Octapeptide-4,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00180,Neurovax 10 H,,,,KG,,sh-Octapeptide-4,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-10-10,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00181,Neurovax 100 H,,,,KG,Neurovax,sh-Octapeptide-4,"H,E-c-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-08-29,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00182,Neurovax Powder,,,,G,Neurovax,sh-Octapeptide-4,Powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00183,Neuro-XDR,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00184,Neuro-XDR (Liposome),,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00185,Newtone Gold Marine Complex,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00186,Newtone Octa Perfect Gold,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00187,Newtone Octa Perfect Platinum,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00188,Newtone Platinum Aminoacid Complex,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00189,Niacin-Enkephalin 100 H,,,RPP00601 품목코드 사용,KG,,Nicotinoyl sh-Pentapeptide-19,[사용중지] H-c-3.0,RPP00601 품목코드 사용,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00190,Niacin-Enkephalin 300 H,,,,KG,,Nicotinoyl sh-Pentapeptide-19,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00191,Niacin-Enkephalin 50 H,,,,KG,,Nicotinoyl sh-Pentapeptide-19,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2025-05-07,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00192,Nico-JP1 100 H,,,,KG,IVH,"Nicotinoyl Tripeptide-47 Nico-jp1, Nicotinoyl-IVH","H,E-c-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00193,Nicotinoyl-Enkephalin 100 H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00194,Nicotinoyl-Enkephalin 101 H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00195,Nicotinoyl-Enkephalin 102 H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00196,NM peptide complex,,,,KG,,,"BG,H-lbs-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-06-15,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00197,NP7 100 H,,,,KG,NP7,Caffeoyl sh-Octapeptide-4,"H,E-c-3.0~5.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00199,Octa Perfect Gold,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00200,Octa Perfect Gold 50 H,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]Peptide(P),1,제품,RPP00201,Octa Perfect Platinum,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
